player,stat_type,line,recommendation,best_edge,prob_over_calibrated,pred_mean,over_odds,under_odds,defense_multiplier,home_away_multiplier,opponent_team
David Montgomery,receiving_yards,10.5,OVER,0.0786547993653153,0.5978855685960847,11.963327477279527,-108.0,-116.0,0.6219481116804085,1.3400000000000003,WAS
Bryce Young,passing_yards,203.5,UNDER,0.0777587192681532,0.3939393939393939,72.91460756950292,-112.0,-112.0,0.5149588702269706,0.9681192660550458,NO
Michael Penix Jr.,passing_yards,233.5,UNDER,0.0777587192681532,0.3939393939393939,104.36552704902918,-112.0,-112.0,0.5183959516808555,0.8636933797909407,IND
Jared Goff,passing_yards,229.5,UNDER,0.0777587192681532,0.3939393939393939,126.6412454753952,-112.0,-112.0,0.5198973508970892,0.9763972736124636,WAS
Michael Penix Jr.,passing_yards,232.5,UNDER,0.0777587192681532,0.3939393939393939,104.36552704902918,-112.0,-112.0,0.5183959516808555,0.8636933797909407,IND
Michael Penix Jr.,passing_yards,228.5,UNDER,0.0777587192681532,0.3939393939393939,104.36552704902918,-112.0,-112.0,0.5183959516808555,0.8636933797909407,IND
Michael Penix Jr.,passing_yards,225.5,UNDER,0.0777587192681532,0.3939393939393939,104.36552704902918,-113.0,-112.0,0.5183959516808555,0.8636933797909407,IND
Michael Penix Jr.,passing_yards,222.5,UNDER,0.0777587192681532,0.3939393939393939,104.36552704902918,-112.0,-112.0,0.5183959516808555,0.8636933797909407,IND
Bryce Young,passing_yards,209.5,UNDER,0.0777587192681532,0.3939393939393939,72.91460756950292,-112.0,-112.0,0.5149588702269706,0.9681192660550458,NO
Bryce Young,passing_yards,210.5,UNDER,0.0777587192681532,0.3939393939393939,72.91460756950292,-112.0,-112.0,0.5149588702269706,0.9681192660550458,NO
Caleb Williams,passing_yards,213.5,UNDER,0.0777587192681532,0.3939393939393939,126.11156626039126,-112.0,-112.0,0.5177853443394596,0.9640776699029128,NYG
Caleb Williams,passing_yards,218.5,UNDER,0.0777587192681532,0.3939393939393939,126.11156626039126,-112.0,-112.0,0.5177853443394596,0.9640776699029128,NYG
Trevor Lawrence,passing_yards,202.5,UNDER,0.0777587192681532,0.3939393939393939,116.09997414383515,-112.0,-112.0,0.5138395652082648,0.9502127659574467,HOU
Davis Mills,passing_yards,215.5,UNDER,0.0777587192681532,0.3939393939393939,58.779478495666254,-112.0,-112.0,0.5191679107386672,1.0,JAX
Davis Mills,passing_yards,214.5,UNDER,0.0777587192681532,0.3939393939393939,58.779478495666254,-112.0,-112.0,0.5191679107386672,1.0,JAX
Isaiah Davis,receiving_yards,10.5,OVER,0.0776863820342081,0.5945945945945946,11.226711434643072,-107.0,-117.0,0.6027460653432899,1.2642857142857142,NE
Pat Freiermuth,receiving_yards,25.5,OVER,0.0774526115976064,0.6101628919714381,30.374545787306825,-114.0,-110.0,0.5817254120540185,1.4682926829268292,LAC
Kendrick Bourne,receptions,4.5,UNDER,0.0768477043673012,0.3486842105263157,1.5388126347854574,106.0,-135.0,0.6115457413249211,0.7739130434782608,LA
Isaiah Likely,receptions,2.5,UNDER,0.0768477043673012,0.3486842105263157,1.6497661122790694,106.0,-135.0,0.5942202579879439,1.2,MIN
Pat Freiermuth,receptions,2.5,UNDER,0.0763790664780763,0.4285714285714285,1.9090765746935827,-130.0,102.0,0.5878422712933754,1.08,LAC
Hunter Henry,receptions,3.5,UNDER,0.0763255656872677,0.3492063492063492,1.8815946118267508,106.0,-135.0,0.5921422426154287,1.2969696969696969,NYJ
Rashid Shaheed,receptions,4.5,UNDER,0.0761689299367973,0.3493629849568196,3.44228203303514,106.0,-135.0,0.6124336763717226,1.03921568627451,ARI
Baker Mayfield,passing_yards,256.5,UNDER,0.0758652560732962,0.3980683932158033,125.50441144565048,-113.0,-111.0,0.5167642982516074,1.060560911481157,NE
Omarion Hampton,receptions,3.5,OVER,0.0756522342467652,0.51813011035296,3.0013152932559364,126.0,-161.0,0.6047650918758015,1.2222222222222223,WAS
Bo Nix,passing_yards,232.5,UNDER,0.0755441741357234,0.3939393939393939,124.21329160276534,-111.0,-113.0,0.5160222634160173,1.0970464135021096,LV
C.J. Stroud,passing_yards,215.5,UNDER,0.0755441741357234,0.3939393939393939,131.61881872107045,-111.0,-113.0,0.5142577937016382,0.9870520231213872,DEN
C.J. Stroud,passing_yards,212.5,UNDER,0.0755441741357234,0.3939393939393939,131.61881872107045,-111.0,-113.0,0.5142577937016382,0.9870520231213872,DEN
Daniel Jones,passing_yards,225.5,UNDER,0.0755441741357234,0.3939393939393939,140.36278829779752,-111.0,-113.0,0.5132777160443508,0.9664285714285714,ATL
Bryce Young,passing_yards,211.5,UNDER,0.0755441741357234,0.3939393939393939,72.91460756950292,-111.0,-113.0,0.5149588702269706,0.9681192660550458,NO
Mac Jones,passing_yards,252.5,UNDER,0.0755441741357234,0.3939393939393939,117.81246074919756,-111.0,-113.0,0.5165194019682373,0.960553963705826,LA
Sam Darnold,passing_yards,255.5,UNDER,0.0755441741357234,0.3939393939393939,133.2701948937547,-111.0,-113.0,0.5172859315955493,0.9029259896729775,ARI
Dak Prescott,passing_yards,255.5,UNDER,0.0755441741357234,0.3939393939393939,141.993830175215,-111.0,-113.0,0.5172859315955493,1.1306666666666667,ARI
Michael Penix Jr.,passing_yards,221.5,UNDER,0.0755441741357227,0.3939393939393946,104.36552704902918,-111.0,-113.0,0.5183959516808555,0.8636933797909407,IND
Oronde Gadsden II,receiving_yards,46.5,OVER,0.0754904739315858,0.5992999977411096,52.95557156197648,-110.0,-114.0,0.6275314232482179,1.0957894736842104,PIT
Emari Demercado,rushing_yards,13.5,OVER,0.0754837275788946,0.614654234491337,23.482158489297973,-117.0,-108.0,0.5416136383979289,0.858876404494382,SEA
Josh Jacobs,receiving_yards,10.5,OVER,0.0753638253638253,0.5945945945945946,10.699765862969704,-108.0,-116.0,0.6003885696588209,0.8633846153846154,PHI
D'Andre Swift,receiving_yards,16.5,OVER,0.0753638253638253,0.5945945945945946,16.199664401212306,-108.0,-117.0,0.6090039155966349,0.8942148760330578,NYG
Theo Johnson,receiving_yards,23.5,OVER,0.0753638253638253,0.5945945945945946,25.53006447429619,-108.0,-116.0,0.6133869630707344,1.3670781893004116,CHI
Rico Dowdle,receiving_yards,12.5,OVER,0.0753638253638253,0.5945945945945946,14.200921389188196,-108.0,-116.0,0.5916808466858883,1.62,NO
Daniel Bellinger,receiving_yards,16.5,OVER,0.0752130999174516,0.5967442003959205,45.53488523964098,-109.0,-115.0,0.6133869630707344,1.8842105263157896,CHI
Zay Flowers,receptions,5.5,UNDER,0.0750446030330063,0.3486842105263157,3.500322410658823,107.0,-136.0,0.5942202579879439,1.025925925925926,MIN
Travis Kelce,receptions,4.5,UNDER,0.0750446030330063,0.3486842105263157,2.8307369139682876,107.0,-136.0,0.5861643342578282,0.9541666666666666,BUF
Woody Marks,receiving_yards,9.5,OVER,0.0748542694478852,0.5917624820082716,28.368756490419404,-107.0,-117.0,0.6174774738370346,2.2993103448275867,JAX
Austin Hooper,receptions,1.5,UNDER,0.0745224643529728,0.3492063492063492,0.947106962261173,107.0,-136.0,0.6118870088901635,1.0285714285714287,TB
Dak Prescott,passing_yards,250.5,UNDER,0.0742904289057563,0.3996432203833432,141.993830175215,-113.0,-111.0,0.5172859315955493,1.1306666666666667,ARI
Bijan Robinson,receptions,4.5,UNDER,0.0741002117148906,0.3846153846153846,3.5419399749111316,-108.0,-118.0,0.6197397476340694,1.0042105263157894,IND
Rico Dowdle,receptions,2.5,UNDER,0.0732567177437264,0.3486842105263157,1.1663239909022467,107.0,-137.0,0.5963880126182965,1.2285714285714286,NO
Sam LaPorta,receptions,4.5,UNDER,0.0732567177437264,0.3486842105263157,3.254224040568897,108.0,-137.0,0.6047650918758015,1.1333333333333333,WAS
Luther Burden III,receiving_yards,20.5,OVER,0.0730634941161257,0.5945945945945946,24.07409384208344,-109.0,-116.0,0.6090039155966349,1.9411764705882355,NYG
Cade Otton,receiving_yards,29.5,OVER,0.0730634941161257,0.5945945945945946,30.301479100619066,-109.0,-115.0,0.6027460653432899,1.0486571879936808,NE
Luther Burden III,receiving_yards,19.5,OVER,0.0730634941161257,0.5945945945945946,24.07409384208344,-109.0,-115.0,0.6090039155966349,1.9411764705882355,NYG
Roman Wilson,receiving_yards,15.5,OVER,0.0730634941161257,0.5945945945945946,15.73468651256256,-109.0,-115.0,0.5817254120540185,1.0288659793814432,LAC
Kyle Juszczyk,receiving_yards,5.5,OVER,0.0730634941161257,0.5945945945945946,6.556190319876883,-109.0,-116.0,0.6012451298936923,0.9686746987951806,LA
Kayshon Boutte,receiving_yards,29.5,OVER,0.0730634941161257,0.5945945945945946,33.54607228648293,-109.0,-115.0,0.58137728521811,0.946280193236715,ATL
Harold Fannin Jr.,receiving_yards,31.5,OVER,0.0730634941161257,0.5945945945945946,34.18951299683476,-109.0,-115.0,0.5901763188659752,1.2049635036496351,NYJ
Chris Moore,receiving_yards,23.5,OVER,0.0730634941161257,0.5945945945945946,23.257389621085927,-109.0,-116.0,0.5958846392025525,1.1338983050847458,DET
Jake Tonges,receiving_yards,23.5,OVER,0.0730634941161257,0.5945945945945946,23.388199698316548,-109.0,-115.0,0.5848207810353626,0.8977215189873418,HOU
Bijan Robinson,receiving_yards,23.5,OVER,0.0730634941161257,0.5945945945945946,23.75176529416031,-109.0,-116.0,0.6127462435400158,0.7831649831649832,IND
Theo Johnson,receptions,3.5,UNDER,0.0727345790636929,0.3492063492063492,2.4189391919800003,108.0,-137.0,0.6083156041376274,1.3111111111111111,CHI
Tyquan Thornton,receiving_yards,30.5,OVER,0.071810511627364,0.6045207920011958,34.136675822900415,-114.0,-110.0,0.5849011991735937,1.1559633027522935,BUF
Jaylen Waddle,receiving_yards,79.5,UNDER,0.0716200637644352,0.3978635043106822,48.15864674959497,-111.0,-113.0,0.5849011991735937,1.1146757679180888,BUF
Noah Gray,receiving_yards,9.5,OVER,0.0714336085027078,0.5929647089811767,9.251226009167132,-109.0,-115.0,0.5849011991735937,0.770940170940171,BUF
Isiah Pacheco,receiving_yards,9.5,UNDER,0.0713081710937671,0.4117836163458464,2.153081258249172,-117.0,-107.0,0.6219481116804085,0.7569230769230769,WAS
JuJu Smith-Schuster,receptions,1.5,OVER,0.0712886799843321,0.5217391304347826,1.678643744788373,122.0,-156.0,0.5861643342578282,1.0615384615384615,BUF
Cooper Kupp,receptions,2.5,UNDER,0.0708206202634302,0.4193754581679423,1.4703673281942038,-122.0,-104.0,0.6124336763717226,0.8400000000000001,ARI
Chigoziem Okonkwo,receptions,2.5,UNDER,0.0708154506437768,0.5,1.896837553096095,-170.0,133.0,0.5878422712933754,1.0,LAC
Mark Andrews,receptions,2.5,UNDER,0.0708154506437768,0.5,1.779664288531044,-171.0,133.0,0.5942202579879439,1.00625,MIN
Jaylin Lane,receiving_yards,14.5,OVER,0.0707850707850707,0.5945945945945946,15.737822439160997,-110.0,-114.0,0.5958846392025525,1.0833333333333333,DET
Alec Pierce,receiving_yards,41.5,OVER,0.0707850707850707,0.5945945945945946,43.27899500571827,-110.0,-114.0,0.58137728521811,0.8614285714285714,ATL
Harold Fannin Jr.,receiving_yards,34.5,OVER,0.0707850707850707,0.5945945945945946,34.18951299683476,-110.0,-115.0,0.5901763188659752,1.2049635036496351,NYJ
Wan'Dale Robinson,receiving_yards,43.5,OVER,0.0707850707850707,0.5945945945945946,44.82552022564124,-110.0,-114.0,0.6133869630707344,1.2776470588235296,CHI
DeVonta Smith,receiving_yards,56.5,OVER,0.0707850707850707,0.5945945945945946,58.45267152758816,-110.0,-114.0,0.5911531716084689,1.0472992700729926,GB
Wan'Dale Robinson,receiving_yards,40.5,OVER,0.0707850707850707,0.5945945945945946,44.82552022564124,-110.0,-114.0,0.6133869630707344,1.2776470588235296,CHI
Pat Freiermuth,receiving_yards,27.5,OVER,0.0707850707850707,0.5945945945945946,30.374545787306825,-110.0,-114.0,0.5817254120540185,1.4682926829268292,LAC
Dalton Schultz,receiving_yards,30.5,OVER,0.0707850707850707,0.5945945945945946,32.88763687195033,-110.0,-114.0,0.6174774738370346,0.9029333333333334,JAX
DeMario Douglas,receiving_yards,27.5,OVER,0.0707850707850707,0.5945945945945946,31.41012067893273,-110.0,-114.0,0.5901763188659752,1.1034013605442177,NYJ
Brock Bowers,receiving_yards,52.5,OVER,0.0707850707850707,0.5945945945945946,55.34665429503849,-110.0,-114.0,0.587384045626795,0.9260663507109004,DEN
Pat Freiermuth,receiving_yards,26.5,OVER,0.0707850707850707,0.5945945945945946,30.374545787306825,-110.0,-114.0,0.5817254120540185,1.4682926829268292,LAC
Ricky Pearsall,receiving_yards,55.5,OVER,0.0707850707850707,0.5945945945945946,58.718849029376614,-110.0,-114.0,0.6174774738370346,0.997560975609756,JAX
Alec Pierce,receiving_yards,42.5,OVER,0.0707850707850707,0.5945945945945946,43.27899500571827,-110.0,-114.0,0.58137728521811,0.8614285714285714,ATL
Sam LaPorta,receiving_yards,43.5,OVER,0.0707850707850707,0.5945945945945946,46.4321494028112,-110.0,-114.0,0.6219481116804085,1.1640677966101696,WAS
Jalen Nailor,receiving_yards,22.5,OVER,0.0707850707850707,0.5945945945945946,23.2690739428871,-110.0,-114.0,0.6105230372324271,2.168493150684931,BAL
Joe Flacco,rushing_yards,0.5,OVER,0.0701843841974735,0.582379506148693,4.600639159042296,-105.0,-119.0,0.5641780787809372,1.3542857142857143,CHI
Tommy Tremble,receiving_yards,22.5,UNDER,0.0699401172436054,0.395176161826162,7.146204228829173,-109.0,-115.0,0.5911531716084689,0.9103030303030304,GB
Sterling Shepard,receiving_yards,20.5,OVER,0.0695668833029478,0.5910979837814166,19.97441746204401,-109.0,-116.0,0.6027460653432899,1.234615384615385,NE
Jalen Coker,receiving_yards,26.5,OVER,0.0691787191593982,0.6018889995332299,28.927954020835493,-114.0,-110.0,0.5916808466858883,3.1333333333333333,NO
Cedric Tillman,receptions,1.5,UNDER,0.0689655172413793,0.5,1.0512777551751118,-169.0,132.0,0.5921422426154287,0.7666666666666666,NYJ
Rashid Shaheed,receiving_yards,37.5,OVER,0.0685282438836941,0.5945945945945946,37.4463439765381,-111.0,-113.0,0.605943083962113,1.012859560067682,ARI
Tucker Kraft,receiving_yards,40.5,OVER,0.0685282438836941,0.5945945945945946,44.17789851894876,-111.0,-113.0,0.5940978619280728,0.8839160839160839,CAR
Brock Bowers,receiving_yards,51.5,OVER,0.0685282438836941,0.5945945945945946,55.34665429503849,-111.0,-113.0,0.587384045626795,0.9260663507109004,DEN
RJ Harvey,receiving_yards,10.5,OVER,0.0685282438836941,0.5945945945945946,11.045011365683088,-111.0,-113.0,0.5981982364655004,0.7833333333333333,LV
Jordan Whittington,receiving_yards,14.5,OVER,0.0685282438836941,0.5945945945945946,15.615978382247675,-111.0,-113.0,0.6174774738370346,1.2075,JAX
Jordan Addison,receiving_yards,39.5,OVER,0.0685282438836941,0.5945945945945946,43.83370654852691,-111.0,-113.0,0.6105230372324271,1.1694323144104803,BAL
Tucker Kraft,receiving_yards,39.5,OVER,0.0685282438836941,0.5945945945945946,44.17789851894876,-111.0,-113.0,0.5940978619280728,0.8839160839160839,CAR
Sam LaPorta,receiving_yards,45.5,OVER,0.0685282438836941,0.5945945945945946,46.4321494028112,-111.0,-113.0,0.6219481116804085,1.1640677966101696,WAS
Sam LaPorta,receiving_yards,46.5,OVER,0.0685282438836941,0.5945945945945946,46.4321494028112,-111.0,-114.0,0.6219481116804085,1.1640677966101696,WAS
Zay Flowers,receiving_yards,45.5,OVER,0.0685282438836941,0.5945945945945946,46.95690981486997,-111.0,-113.0,0.5935598560073724,1.2617100371747214,MIN
Keenan Allen,receiving_yards,40.5,OVER,0.0685282438836941,0.5945945945945946,41.59268442853352,-111.0,-113.0,0.6275314232482179,1.1991967871485945,PIT
Cade Otton,receiving_yards,28.5,OVER,0.0685282438836941,0.5945945945945946,30.301479100619066,-111.0,-114.0,0.6027460653432899,1.0486571879936808,NE
Rachaad White,rushing_yards,49.5,UNDER,0.0683294930111232,0.398960226615045,19.77240388703771,-110.0,-114.0,0.540058572177442,0.9419689119170984,NE
Aaron Jones,receptions,2.5,UNDER,0.0679824561403509,0.3486842105263157,1.0219933079243528,110.0,-140.0,0.6165385536876572,0.8571428571428571,BAL
De'Von Achane,receptions,5.5,UNDER,0.0679824561403509,0.3486842105263157,2.8971790343986363,110.0,-140.0,0.5861643342578282,1.0166666666666666,BUF
Parker Washington,receiving_yards,14.5,OVER,0.0679373823304173,0.5917469061399412,43.30727803601265,-110.0,-114.0,0.5848207810353626,1.3595419847328245,HOU
Tony Pollard,rushing_yards,55.5,UNDER,0.0678098570737812,0.4016737110013361,23.62800510805524,-111.0,-113.0,0.5480334454981136,0.992193308550186,LAC
T.J. Hockenson,receiving_yards,30.5,UNDER,0.067698203507229,0.4017853645678884,16.486410607664226,-111.0,-113.0,0.6105230372324271,1.034108527131783,BAL
