game_id,away_team,home_team,commence_time,sportsbook,market,side,point,price,season,week,archived_at
2025_07_NYG_DEN,NYG,DEN,2025-10-19T20:05:00Z,draftkings,total,over,39.5,-115,2025,7,2025-11-17T17:19:06.843879
2025_07_NYG_DEN,NYG,DEN,2025-10-19T20:05:00Z,draftkings,total,under,39.5,-105,2025,7,2025-11-17T17:19:06.843881
2025_07_IND_LAC,IND,LAC,2025-10-19T20:05:00Z,draftkings,moneyline,away,,110,2025,7,2025-11-17T17:19:06.843885
2025_07_IND_LAC,IND,LAC,2025-10-19T20:05:00Z,draftkings,moneyline,home,,-130,2025,7,2025-11-17T17:19:06.843887
2025_07_IND_LAC,IND,LAC,2025-10-19T20:05:00Z,draftkings,spread,away,1.5,-108,2025,7,2025-11-17T17:19:06.843889
2025_07_IND_LAC,IND,LAC,2025-10-19T20:05:00Z,draftkings,spread,home,-1.5,-112,2025,7,2025-11-17T17:19:06.843890
2025_07_IND_LAC,IND,LAC,2025-10-19T20:05:00Z,draftkings,total,over,48.5,-110,2025,7,2025-11-17T17:19:06.843892
2025_07_IND_LAC,IND,LAC,2025-10-19T20:05:00Z,draftkings,total,under,48.5,-110,2025,7,2025-11-17T17:19:06.843893
2025_07_GB_ARI,GB,ARI,2025-10-19T20:25:00Z,draftkings,moneyline,home,,275,2025,7,2025-11-17T17:19:06.843898
2025_07_GB_ARI,GB,ARI,2025-10-19T20:25:00Z,draftkings,moneyline,away,,-345,2025,7,2025-11-17T17:19:06.843900
2025_07_GB_ARI,GB,ARI,2025-10-19T20:25:00Z,draftkings,spread,home,6.5,-105,2025,7,2025-11-17T17:19:06.843902
2025_07_GB_ARI,GB,ARI,2025-10-19T20:25:00Z,draftkings,spread,away,-6.5,-115,2025,7,2025-11-17T17:19:06.843903
2025_07_GB_ARI,GB,ARI,2025-10-19T20:25:00Z,draftkings,total,over,44.5,-115,2025,7,2025-11-17T17:19:06.843905
2025_07_GB_ARI,GB,ARI,2025-10-19T20:25:00Z,draftkings,total,under,44.5,-105,2025,7,2025-11-17T17:19:06.843907
2025_07_WAS_DAL,WAS,DAL,2025-10-19T20:25:00Z,draftkings,moneyline,home,,114,2025,7,2025-11-17T17:19:06.843912
2025_07_WAS_DAL,WAS,DAL,2025-10-19T20:25:00Z,draftkings,moneyline,away,,-135,2025,7,2025-11-17T17:19:06.843913
2025_07_WAS_DAL,WAS,DAL,2025-10-19T20:25:00Z,draftkings,spread,home,2.5,-112,2025,7,2025-11-17T17:19:06.843915
2025_07_WAS_DAL,WAS,DAL,2025-10-19T20:25:00Z,draftkings,spread,away,-2.5,-108,2025,7,2025-11-17T17:19:06.843916
2025_07_WAS_DAL,WAS,DAL,2025-10-19T20:25:00Z,draftkings,total,over,54.5,-115,2025,7,2025-11-17T17:19:06.843918
2025_07_WAS_DAL,WAS,DAL,2025-10-19T20:25:00Z,draftkings,total,under,54.5,-105,2025,7,2025-11-17T17:19:06.843919
2025_07_ATL_SF,ATL,SF,2025-10-20T00:20:00Z,draftkings,moneyline,away,,114,2025,7,2025-11-17T17:19:06.843924
2025_07_ATL_SF,ATL,SF,2025-10-20T00:20:00Z,draftkings,moneyline,home,,-135,2025,7,2025-11-17T17:19:06.843926
2025_07_ATL_SF,ATL,SF,2025-10-20T00:20:00Z,draftkings,spread,away,2.5,-112,2025,7,2025-11-17T17:19:06.843927
2025_07_ATL_SF,ATL,SF,2025-10-20T00:20:00Z,draftkings,spread,home,-2.5,-108,2025,7,2025-11-17T17:19:06.843929
2025_07_ATL_SF,ATL,SF,2025-10-20T00:20:00Z,draftkings,total,over,47.5,100,2025,7,2025-11-17T17:19:06.843930
2025_07_ATL_SF,ATL,SF,2025-10-20T00:20:00Z,draftkings,total,under,47.5,-120,2025,7,2025-11-17T17:19:06.843932
2025_07_TB_DET,TB,DET,2025-10-20T23:00:00Z,draftkings,moneyline,home,,-250,2025,7,2025-11-17T17:19:06.843937
2025_07_TB_DET,TB,DET,2025-10-20T23:00:00Z,draftkings,moneyline,away,,205,2025,7,2025-11-17T17:19:06.843939
2025_07_TB_DET,TB,DET,2025-10-20T23:00:00Z,draftkings,spread,home,-5.5,-110,2025,7,2025-11-17T17:19:06.843941
2025_07_TB_DET,TB,DET,2025-10-20T23:00:00Z,draftkings,spread,away,5.5,-110,2025,7,2025-11-17T17:19:06.843942
2025_07_TB_DET,TB,DET,2025-10-20T23:00:00Z,draftkings,total,over,52.5,-118,2025,7,2025-11-17T17:19:06.843944
2025_07_TB_DET,TB,DET,2025-10-20T23:00:00Z,draftkings,total,under,52.5,-102,2025,7,2025-11-17T17:19:06.843945
2025_07_HOU_SEA,HOU,SEA,2025-10-21T02:00:00Z,draftkings,moneyline,away,,140,2025,7,2025-11-17T17:19:06.843950
2025_07_HOU_SEA,HOU,SEA,2025-10-21T02:00:00Z,draftkings,moneyline,home,,-166,2025,7,2025-11-17T17:19:06.843952
2025_07_HOU_SEA,HOU,SEA,2025-10-21T02:00:00Z,draftkings,spread,away,3.0,-110,2025,7,2025-11-17T17:19:06.843953
2025_07_HOU_SEA,HOU,SEA,2025-10-21T02:00:00Z,draftkings,spread,home,-3.0,-110,2025,7,2025-11-17T17:19:06.843955
2025_07_HOU_SEA,HOU,SEA,2025-10-21T02:00:00Z,draftkings,total,over,41.5,-105,2025,7,2025-11-17T17:19:06.843956
2025_07_HOU_SEA,HOU,SEA,2025-10-21T02:00:00Z,draftkings,total,under,41.5,-115,2025,7,2025-11-17T17:19:06.843958
2025_07_MIN_LAC,MIN,LAC,2025-10-24T00:15:00Z,draftkings,moneyline,home,,-166,2025,7,2025-11-17T17:19:06.843962
2025_07_MIN_LAC,MIN,LAC,2025-10-24T00:15:00Z,draftkings,moneyline,away,,140,2025,7,2025-11-17T17:19:06.843964
2025_07_MIN_LAC,MIN,LAC,2025-10-24T00:15:00Z,draftkings,spread,home,-3.0,-115,2025,7,2025-11-17T17:19:06.843965
2025_07_MIN_LAC,MIN,LAC,2025-10-24T00:15:00Z,draftkings,spread,away,3.0,-105,2025,7,2025-11-17T17:19:06.843967
2025_07_MIN_LAC,MIN,LAC,2025-10-24T00:15:00Z,draftkings,total,over,42.5,-110,2025,7,2025-11-17T17:19:06.843969
2025_07_MIN_LAC,MIN,LAC,2025-10-24T00:15:00Z,draftkings,total,under,42.5,-110,2025,7,2025-11-17T17:19:06.843970
2025_07_MIA_ATL,MIA,ATL,2025-10-26T17:00:00Z,draftkings,moneyline,home,,-265,2025,7,2025-11-17T17:19:06.843975
2025_07_MIA_ATL,MIA,ATL,2025-10-26T17:00:00Z,draftkings,moneyline,away,,215,2025,7,2025-11-17T17:19:06.843976
2025_07_MIA_ATL,MIA,ATL,2025-10-26T17:00:00Z,draftkings,spread,home,-6.0,-108,2025,7,2025-11-17T17:19:06.843978
2025_07_MIA_ATL,MIA,ATL,2025-10-26T17:00:00Z,draftkings,spread,away,6.0,-112,2025,7,2025-11-17T17:19:06.843979
2025_07_MIA_ATL,MIA,ATL,2025-10-26T17:00:00Z,draftkings,total,over,46.5,-105,2025,7,2025-11-17T17:19:06.843981
2025_07_MIA_ATL,MIA,ATL,2025-10-26T17:00:00Z,draftkings,total,under,46.5,-115,2025,7,2025-11-17T17:19:06.843982
2025_07_CHI_BAL,CHI,BAL,2025-10-26T17:00:00Z,draftkings,moneyline,home,,-305,2025,7,2025-11-17T17:19:06.843986
2025_07_CHI_BAL,CHI,BAL,2025-10-26T17:00:00Z,draftkings,moneyline,away,,245,2025,7,2025-11-17T17:19:06.843988
2025_07_CHI_BAL,CHI,BAL,2025-10-26T17:00:00Z,draftkings,spread,home,-6.5,-110,2025,7,2025-11-17T17:19:06.843990
2025_07_CHI_BAL,CHI,BAL,2025-10-26T17:00:00Z,draftkings,spread,away,6.5,-110,2025,7,2025-11-17T17:19:06.843991
2025_07_CHI_BAL,CHI,BAL,2025-10-26T17:00:00Z,draftkings,total,over,49.5,-108,2025,7,2025-11-17T17:19:06.843993
2025_07_CHI_BAL,CHI,BAL,2025-10-26T17:00:00Z,draftkings,total,under,49.5,-112,2025,7,2025-11-17T17:19:06.843994
2025_07_BUF_CAR,BUF,CAR,2025-10-26T17:00:00Z,draftkings,moneyline,away,,-375,2025,7,2025-11-17T17:19:06.843998
2025_07_BUF_CAR,BUF,CAR,2025-10-26T17:00:00Z,draftkings,moneyline,home,,295,2025,7,2025-11-17T17:19:06.844000
2025_07_BUF_CAR,BUF,CAR,2025-10-26T17:00:00Z,draftkings,spread,away,-7.0,-110,2025,7,2025-11-17T17:19:06.844002
2025_07_BUF_CAR,BUF,CAR,2025-10-26T17:00:00Z,draftkings,spread,home,7.0,-110,2025,7,2025-11-17T17:19:06.844003
2025_07_BUF_CAR,BUF,CAR,2025-10-26T17:00:00Z,draftkings,total,over,48.5,-110,2025,7,2025-11-17T17:19:06.844005
2025_07_BUF_CAR,BUF,CAR,2025-10-26T17:00:00Z,draftkings,total,under,48.5,-110,2025,7,2025-11-17T17:19:06.844006
2025_07_NYJ_CIN,NYJ,CIN,2025-10-26T17:00:00Z,draftkings,moneyline,home,,-135,2025,7,2025-11-17T17:19:06.844011
2025_07_NYJ_CIN,NYJ,CIN,2025-10-26T17:00:00Z,draftkings,moneyline,away,,114,2025,7,2025-11-17T17:19:06.844012
2025_07_NYJ_CIN,NYJ,CIN,2025-10-26T17:00:00Z,draftkings,spread,home,-2.5,-110,2025,7,2025-11-17T17:19:06.844014
2025_07_NYJ_CIN,NYJ,CIN,2025-10-26T17:00:00Z,draftkings,spread,away,2.5,-110,2025,7,2025-11-17T17:19:06.844015
2025_07_NYJ_CIN,NYJ,CIN,2025-10-26T17:00:00Z,draftkings,total,over,42.5,-110,2025,7,2025-11-17T17:19:06.844017
2025_07_NYJ_CIN,NYJ,CIN,2025-10-26T17:00:00Z,draftkings,total,under,42.5,-110,2025,7,2025-11-17T17:19:06.844018
2025_07_CLE_NE,CLE,NE,2025-10-26T17:00:00Z,draftkings,moneyline,away,,270,2025,7,2025-11-17T17:19:06.844023
