week,player,stat_type,line,pred_mean,actual,bet_side,model_prob,edge,won
7,C.J. Stroud,passing_yards,224.5,169.659638918734,229,under,0.7435068461358114,0.2152049593433586,False
7,Jaxon Smith-Njigba,receiving_yards,87.5,68.37112276665769,123,under,0.6845953656547252,0.1607858418452014,False
7,Nico Collins,receiving_yards,74.5,61.64464561021181,27,under,0.6356924597377879,0.10517602781290525,True
7,Dalton Schultz,receiving_yards,38.5,49.787114405532755,98,over,0.6324744272120801,0.11094332673361129,True
7,Jayden Higgins,receiving_yards,32.5,21.743746301500536,0,under,0.7065124126295133,0.1849813121510444,True
7,AJ Barner,receiving_yards,25.5,32.22872656507903,7,over,0.6059600149736672,0.07989366426276678,False
7,Woody Marks,receiving_yards,14.5,0.0,20,under,1.0,0.48309178743961356,False
7,Elijah Arroyo,receiving_yards,14.5,21.731878565625557,42,over,0.6360781243789597,0.1077762375865069,True
7,Nick Chubb,receiving_yards,8.5,0.0,-5,under,1.0,0.47619047619047616,True
7,Zach Charbonnet,receiving_yards,7.5,0.0,6,under,1.0,0.4878048780487805,True
7,Kenneth Walker III,receiving_yards,7.5,0.0,0,under,1.0,0.4545454545454546,True
7,Jaxon Smith-Njigba,receptions,6.5,5.000255,8,under,0.7302296398576377,0.18477509440309225,False
7,Nico Collins,receptions,5.5,4.582435,4,under,0.6523328535740508,0.08151740293027399,True
7,Dalton Schultz,receptions,4.5,3.6124199999999997,9,under,0.659617241084343,0.13580771727481922,False
7,Cooper Kupp,receptions,3.5,2.8837900000000003,1,under,0.63009318309207,0.16926369000451236,True
7,Jayden Higgins,receptions,3.5,1.6508049999999999,0,under,0.9058305633915329,0.28318905395757066,True
7,Xavier Hutchinson,receptions,2.5,1.6681599999999999,1,under,0.7218829930442465,0.23879120560463302,True
7,Woody Marks,receptions,2.5,0.0,3,under,1.0,0.4,False
7,Zach Charbonnet,receptions,1.5,0.0,2,under,1.0,0.41841004184100417,False
7,Nick Chubb,receptions,1.5,0.0,1,under,1.0,0.3861003861003861,True
7,Kenneth Walker III,receptions,1.5,0.0,0,under,1.0,0.3831417624521073,True
7,Kenneth Walker III,rushing_yards,49.5,93.60450347519789,66,over,0.7821855543620988,0.25837603055257496,True
7,Zach Charbonnet,rushing_yards,37.5,82.09723873579573,49,over,0.8153760592136139,0.28485962728873127,True
7,Nick Chubb,rushing_yards,35.5,81.0075325269867,16,over,0.8236069915145419,0.28872327058430935,False
7,Woody Marks,rushing_yards,29.5,79.53211216029064,15,over,0.851809257810735,0.3302781573322662,False
8,Tua Tagovailoa,passing_yards,193.5,149.2108811161331,205,under,0.7246180737046082,0.19410164177972555,False
8,Bijan Robinson,receiving_yards,39.5,0.0,23,under,1.0,0.4672897196261683,True
8,De'Von Achane,receiving_yards,32.5,0.0,24,under,1.0,0.47619047619047616,True
8,Malik Washington,receiving_yards,26.5,39.83745125789712,36,over,0.6907745382820987,0.15589081735186616,True
8,Jaylen Waddle,receptions,5.5,3.831035,5,under,0.782467770514085,0.17616855791565977,True
8,De'Von Achane,receptions,4.5,0.0,5,under,1.0,0.4672897196261683,False
8,Bijan Robinson,receptions,4.5,0.0,3,under,1.0,0.42194092827004215,True
8,De'Von Achane,rushing_yards,61.5,74.49565988135973,67,over,0.6152905456189466,0.09148102180942275,True
8,Tyler Allgeier,rushing_yards,38.5,71.23454002771187,4,over,0.7646590423102303,0.2297753213799978,False
8,Caleb Williams,passing_yards,218.5,153.11906949404508,285,under,0.8021432616605209,0.27162682973563823,False
8,Rome Odunze,receiving_yards,55.5,70.565948396561,114,over,0.6389174380131037,0.11061555122065092,True
8,Zay Flowers,receiving_yards,49.5,80.06749593900226,63,over,0.7424242635667686,0.22089316308829976,True
8,DJ Moore,receiving_yards,38.5,51.34313897438713,73,over,0.6370369962030632,0.10432671582923148,True
8,Colston Loveland,receiving_yards,33.5,23.531836661992237,38,under,0.673032761346344,0.14032248097251232,False
8,Mark Andrews,receiving_yards,24.5,46.02577452243916,34,over,0.7448571194484293,0.21655523265597643,True
8,Olamide Zaccheaus,receiving_yards,23.5,34.50722120288667,33,over,0.6747864442469105,0.14872009353601,True
8,Rashod Bateman,receiving_yards,17.5,22.039057771837427,51,over,0.5862705336295706,0.055754101704687975,True
8,D'Andre Swift,receiving_yards,16.5,0.0,26,under,1.0,0.4608294930875576,False
8,Justice Hill,receiving_yards,13.5,0.0,0,under,1.0,0.47619047619047616,True
8,DeAndre Hopkins,receiving_yards,13.5,21.33209797259351,14,over,0.6523115380869964,0.13540332552660994,True
8,Rome Odunze,receptions,4.5,4.591405,7,over,0.515542845807555,0.06099739126210052,True
8,DJ Moore,receptions,3.5,2.8925650000000003,4,under,0.6280599679641354,0.12310947291463048,False
8,Colston Loveland,receptions,3.5,1.6473799999999998,3,under,0.8977100818260692,0.28986694457116724,True
8,D'Andre Swift,receptions,2.5,0.0,2,under,1.0,0.423728813559322,True
8,Justice Hill,receptions,2.5,0.0,0,under,1.0,0.38167938931297707,True
8,DeAndre Hopkins,receptions,1.5,1.5501200000000002,1,over,0.5146431779925341,0.09270224972249191,False
8,D'Andre Swift,rushing_yards,54.5,84.03900104529873,45,over,0.714495615123645,0.18842926441274455,False
8,Kyle Monangai,rushing_yards,28.5,74.70421310281952,24,over,0.8477902086321563,0.328559439401387,False
8,Josh Allen,passing_yards,233.5,174.21423885195077,163,under,0.7534990169915066,0.22519713019905374,True
8,Andy Dalton,passing_yards,211.5,146.233507594461,175,under,0.8105153071560358,0.282213420363583,True
8,Xavier Legette,receiving_yards,32.5,70.565948396561,17,over,0.8155091209782561,0.2849926890533735,False
8,James Cook,receiving_yards,15.5,0.0,0,under,1.0,0.47846889952153115,True
8,Ja'Tavion Sanders,receiving_yards,15.5,25.13915967976634,19,over,0.6722122593712273,0.13950197899739558,True
8,Chuba Hubbard,receiving_yards,12.5,0.0,0,under,1.0,0.4854368932038835,True
8,Tommy Tremble,receiving_yards,11.5,18.490765565897238,4,over,0.6586762073971408,0.12163917036010374,False
8,Rico Dowdle,receiving_yards,10.5,0.0,0,under,1.0,0.4672897196261683,True
8,Tetairoa McMillan,receptions,4.5,3.831035,7,under,0.622809073302664,0.0857720362656269,False
8,Khalil Shakir,receptions,4.5,3.36193,6,under,0.7148086240516427,0.16323911732518526,False
8,Dalton Kincaid,receptions,3.5,3.1138799999999995,1,under,0.5765001889291119,0.08145068397861688,True
8,Xavier Legette,receptions,3.5,4.591405,2,over,0.6791467916536074,0.19370989844972386,False
8,Chuba Hubbard,receptions,2.5,0.0,0,under,1.0,0.4504504504504504,True
8,James Cook,receptions,2.5,0.0,0,under,1.0,0.4065040650406504,True
8,Rico Dowdle,receptions,1.5,0.0,0,under,1.0,0.5348837209302326,True
8,Rico Dowdle,rushing_yards,50.5,84.55578410993866,54,over,0.7410595575236318,0.20617583659339933,True
8,Chuba Hubbard,rushing_yards,41.5,77.82819840933297,34,over,0.7814203628946679,0.25761083908514404,False
8,Joe Flacco,passing_yards,241.5,157.492827316319,223,under,0.8586467520461329,0.3325804013352325,True
8,Justin Fields,passing_yards,167.5,135.79480178001296,244,under,0.6777879245031061,0.14727149257822347,False
8,Ja'Marr Chase,receiving_yards,86.5,76.4362817607672,91,under,0.5900739347830737,0.06400758407217322,False
8,Tee Higgins,receiving_yards,55.5,73.03426384737854,44,over,0.6588360939043894,0.12612581353055763,False
8,Allen Lazard,receiving_yards,27.5,17.473536371717152,5,under,0.728160740862486,0.19764430893760332,True
8,Noah Fant,receiving_yards,24.5,39.554191170260076,41,over,0.6898144176783623,0.16828331719989342,True
8,Breece Hall,receiving_yards,20.5,0.0,14,under,1.0,0.4716981132075472,True
8,Andrei Iosivas,receiving_yards,17.5,34.15464914636346,0,over,0.7365833039392542,0.20606687201437157,False
8,Chase Brown,receiving_yards,15.5,0.0,32,under,1.0,0.47619047619047616,False
8,Ja'Marr Chase,receptions,7.5,5.10172,12,under,0.8344972400907376,0.3129661396122687,False
8,Mason Taylor,receptions,4.5,3.1138799999999995,5,under,0.7557379797963746,0.22085425886614207,False
8,Tee Higgins,receptions,4.5,4.8794200000000005,1,over,0.5625006393753839,0.05511147681380746,False
8,Noah Fant,receptions,3.5,2.6036499999999996,3,under,0.6873762116045512,0.05637990164145157,True
8,Breece Hall,receptions,2.5,0.0,2,under,1.0,0.5535714285714286,True
8,Chase Brown,receptions,2.5,0.0,3,under,1.0,0.49504950495049505,False
8,Allen Lazard,receptions,2.5,1.52724,1,under,0.7634147396422852,0.22003574420849525,True
8,Andrei Iosivas,receptions,1.5,2.416635,0,over,0.7047681292353808,0.11293139454150325,False
8,Arian Smith,receptions,1.5,1.3802100000000002,1,under,0.5370111894115824,0.058542289890051336,True
8,Breece Hall,rushing_yards,67.5,80.67459063588278,133,over,0.6059389691168151,0.07322868874298338,True
8,Chase Brown,rushing_yards,53.5,67.71188769707592,73,over,0.6354762592818689,0.10495982735698628,True
8,Samaje Perine,rushing_yards,24.5,82.94829383489657,94,over,0.8758834183711606,0.35207389456163674,True
8,Drake Maye,passing_yards,225.5,170.30527475240038,282,under,0.7438283596901383,0.21331192776525565,False
8,Dillon Gabriel,passing_yards,200.5,145.73569132694402,156,under,0.773811860747074,0.24329542882219135,True
8,Jerry Jeudy,receiving_yards,44.5,53.80803257338087,0,over,0.613242233048417,0.08272580112353434,False
8,Hunter Henry,receiving_yards,34.5,41.283283601128446,7,over,0.5895059297106126,0.06569640590108872,False
8,Harold Fannin Jr.,receiving_yards,32.5,59.21861413132013,62,over,0.7611584356103034,0.23064200368542076,True
8,Kayshon Boutte,receiving_yards,29.5,20.469354070293818,75,under,0.6800361456793408,0.15850504520087194,False
8,David Njoku,receiving_yards,27.5,65.7642627769198,37,over,0.8282568134697359,0.3090260442389666,True
8,Isaiah Bond,receiving_yards,25.5,37.616725477079136,0,over,0.681443549199283,0.1553771984883825,False
8,DeMario Douglas,receiving_yards,19.5,31.76454713704423,44,over,0.6775465008724896,0.15373697706296574,True
8,TreVeyon Henderson,receiving_yards,10.5,0.0,0,under,1.0,0.4629629629629629,True
8,Rhamondre Stevenson,receiving_yards,10.5,0.0,15,under,1.0,0.4629629629629629,False
8,Quinshon Judkins,receiving_yards,8.5,0.0,-2,under,1.0,0.4854368932038835,True
8,Stefon Diggs,receptions,5.5,4.16507,3,under,0.7251141091990214,0.11121449529940752,True
8,Jerry Jeudy,receptions,3.5,4.579835,0,over,0.6776129928321656,0.09778106005905629,False
8,David Njoku,receptions,3.5,4.483219999999999,4,over,0.6589739995406212,0.18727588633307402,True
8,Kayshon Boutte,receptions,2.5,1.531595,3,under,0.7621958426239499,0.20467371873014462,False
8,Isaiah Bond,receptions,2.5,3.235895,0,over,0.6456105414722091,0.15056103652171404,False
8,Rhamondre Stevenson,receptions,1.5,0.0,1,under,1.0,0.6,True
8,TreVeyon Henderson,receptions,1.5,0.0,0,under,1.0,0.5,True
8,Quinshon Judkins,receptions,1.5,0.0,3,under,1.0,0.4716981132075472,False
8,Quinshon Judkins,rushing_yards,65.5,87.48896734189267,19,over,0.6604344214180657,0.13436807070716528,False
8,Rhamondre Stevenson,rushing_yards,47.5,74.65046531177322,34,over,0.7219645470520089,0.18925426667817713,False
8,TreVeyon Henderson,rushing_yards,18.5,84.13160974531216,75,over,0.903298310576871,0.36626127353983395,True
8,Mac Jones,passing_yards,219.5,163.69524079655125,193,under,0.7538240287812461,0.22552214198879328,True
8,C.J. Stroud,passing_yards,207.5,155.5038812609958,318,under,0.7478618866492072,0.2217955359383067,False
8,Dalton Schultz,receiving_yards,49.5,91.84259358934989,24,over,0.7848039229746768,0.2520936426008451,False
8,Christian McCaffrey,receiving_yards,46.5,0.0,43,under,1.0,0.4672897196261683,True
8,Kendrick Bourne,receiving_yards,34.5,48.07169107304082,44,over,0.6627517249813839,0.13223529305650128,True
8,Jayden Higgins,receiving_yards,33.5,27.641107964653227,34,under,0.5907669042138362,0.06246501742138333,False
8,Xavier Hutchinson,receiving_yards,28.5,18.16483373264909,69,under,0.7514637590769189,0.21442672203988178,False
8,Woody Marks,receiving_yards,17.5,0.0,49,under,1.0,0.4807692307692307,False
8,Christian McCaffrey,receptions,5.5,0.0,3,under,1.0,0.4651162790697675,True
8,Jaylin Noel,receptions,3.5,2.36171,5,under,0.7502301826022859,0.13190957191526298,False
8,Jayden Higgins,receptions,2.5,1.5936700000000001,4,under,0.7441917271512365,0.3204629135919145,False
8,Xavier Hutchinson,receptions,2.5,1.9921200000000001,5,under,0.6287782119154515,0.11897429034682405,False
8,Woody Marks,receptions,2.5,0.0,4,under,1.0,0.47619047619047616,False
8,Woody Marks,rushing_yards,35.5,76.0280024924212,62,over,0.8064557464731547,0.2849246459946858,True
8,Nick Chubb,rushing_yards,34.5,78.38137583792471,56,over,0.8234698487757224,0.30193874829725353,True
8,Jalen Hurts,passing_yards,203.5,144.86624601899766,179,under,0.7897197848839956,0.259203352959113,True
8,Jaxson Dart,passing_yards,197.5,138.58995988696608,193,under,0.7969230971665102,0.2664066652416276,True
8,Wan'Dale Robinson,receiving_yards,50.5,88.7715510607857,48,over,0.7698571523656002,0.24604762855607631,False
8,Darius Slayton,receiving_yards,37.5,52.879921224231296,26,over,0.6602683555250761,0.1297519236001935,False
8,Theo Johnson,receiving_yards,30.5,51.660062656448574,20,over,0.7297981908981281,0.19708791052429642,False
8,Jahan Dotson,receiving_yards,23.5,19.83031686001547,40,under,0.5742509930740998,0.05044146926457593,False
8,Cam Skattebo,receiving_yards,21.5,0.0,18,under,1.0,0.4716981132075472,True
8,Saquon Barkley,receiving_yards,17.5,0.0,24,under,1.0,0.47393364928909953,False
8,DeVonta Smith,receptions,5.5,4.8794200000000005,6,under,0.6015265112191024,0.15107606076865193,False
8,Dallas Goedert,receptions,4.5,4.127269999999999,3,under,0.5642838383784451,0.08351460760921431,True
8,Cam Skattebo,receptions,3.5,0.0,1,under,1.0,0.37593984962406013,True
8,Saquon Barkley,receptions,2.5,0.0,4,under,1.0,0.4854368932038835,False
8,Jahan Dotson,receptions,1.5,1.3837850000000003,1,under,0.5358492367315213,0.08130378218606676,True
8,Cam Skattebo,rushing_yards,51.5,83.6351227926546,12,over,0.7359883531110296,0.20992200240012915,False
8,Baker Mayfield,passing_yards,243.5,159.76057403443926,152,under,0.8535802015418956,0.3252783147494428,True
8,Spencer Rattler,passing_yards,212.5,162.6434454903307,136,under,0.7315287390196165,0.20101230709473383,True
8,Emeka Egbuka,receiving_yards,75.5,93.4751240334051,35,over,0.6290526409965826,0.09853620907170002,False
8,Chris Olave,receiving_yards,61.5,71.13388664767352,63,over,0.5917128663111337,0.05900258593730201,True
8,Rashid Shaheed,receiving_yards,47.5,82.45707491141667,75,over,0.7596792987980139,0.23361294808711341,True
8,Juwan Johnson,receiving_yards,39.5,54.521678154352585,53,over,0.6509407203331606,0.11605699940292813,True
8,Cade Otton,receiving_yards,39.5,83.86727155013786,40,over,0.813630008983629,0.2920989085051602,True
8,Sterling Shepard,receiving_yards,30.5,51.34313897438713,8,over,0.7152906300748574,0.18040690914462487,False
8,Rachaad White,receiving_yards,22.5,0.0,26,under,1.0,0.47619047619047616,False
8,Alvin Kamara,receiving_yards,22.5,0.0,24,under,1.0,0.4651162790697675,False
8,Brandin Cooks,receiving_yards,10.5,22.933956506747258,22,over,0.70809858689837,0.18656748641990117,True
8,Chris Olave,receptions,5.5,4.922839999999999,8,under,0.5941402499120578,0.09414024991205783,False
8,Cade Otton,receptions,4.5,4.94585,4,over,0.570151381627159,0.08705959418754544,False
8,Juwan Johnson,receptions,3.5,3.1138799999999995,5,under,0.5765001889291119,0.1320557444846675,False
8,Alvin Kamara,receptions,3.5,0.0,2,under,1.0,0.4901960784313726,True
8,Rachaad White,receptions,3.5,0.0,2,under,1.0,0.47846889952153115,True
8,Sterling Shepard,receptions,3.5,2.8925650000000003,1,under,0.6280599679641354,0.06284257665978765,True
8,Rachaad White,rushing_yards,62.5,90.87766819017806,35,over,0.6957360647805322,0.16966971406963172,False
8,Alvin Kamara,rushing_yards,45.5,92.53656753341824,21,over,0.798948352803097,0.2728820020921965,False
8,Sean Tucker,rushing_yards,23.5,72.01667740390774,42,over,0.8674643766796631,0.3459332762011943,True
8,Dak Prescott,passing_yards,253.5,157.9168580027951,188,under,0.8886154139214439,0.3580989819965613,True
8,Bo Nix,passing_yards,238.5,133.31261656380084,247,under,0.938608423692129,0.4080919917672464,False
8,CeeDee Lamb,receiving_yards,75.5,92.11002521484767,74,over,0.6216006788590402,0.08889039848520852,False
8,Courtland Sutton,receiving_yards,62.5,90.48015892967473,67,over,0.700527465159414,0.16781718478558227,True
8,George Pickens,receiving_yards,57.5,68.67320778103395,78,over,0.6089954314677171,0.0829290807568166,True
8,Jake Ferguson,receiving_yards,39.5,70.80000748926759,0,over,0.7718300460219182,0.25029894554344934,False
8,Troy Franklin,receiving_yards,35.5,53.80803257338087,89,over,0.7143151578936582,0.18824880718275772,True
8,Evan Engram,receiving_yards,31.5,73.89401847525164,36,over,0.8331435034365887,0.30707715272568825,True
8,Marvin Mims Jr.,receiving_yards,29.5,41.14197605310465,0,over,0.6541519343162201,0.13262083383775125,False
8,Javonte Williams,receiving_yards,15.5,0.0,8,under,1.0,0.4694835680751174,True
8,KaVontae Turpin,receiving_yards,15.5,20.408235983481426,-2,over,0.600454341047651,0.07438799033675059,False
8,RJ Harvey,receiving_yards,15.5,0.0,5,under,1.0,0.4608294930875576,True
8,Jalen Tolbert,receiving_yards,8.5,20.29049154510539,47,over,0.7216821229056197,0.18039771923589498,True
8,J.K. Dobbins,receiving_yards,2.5,0.0,10,under,1.0,0.4545454545454546,False
8,CeeDee Lamb,receptions,6.5,5.00851,7,under,0.7289900315158448,0.15271884507516686,False
8,George Pickens,receptions,4.5,4.810715,7,over,0.5516209227329949,0.11109228837176144,True
8,Evan Engram,receptions,3.5,4.94585,4,over,0.7167503868572214,0.09842977617019844,True
8,Troy Franklin,receptions,3.5,4.579835,6,over,0.6776129928321656,0.1801005550212203,True
8,Javonte Williams,receptions,2.5,0.0,1,under,1.0,0.5614035087719298,True
8,RJ Harvey,receptions,2.5,0.0,1,under,1.0,0.41493775933609955,True
8,J.K. Dobbins,receptions,0.5,0.0,2,under,1.0,0.6047430830039526,False
8,Javonte Williams,rushing_yards,63.5,73.28586143824762,41,over,0.5867911238335028,0.06298160002397901,False
8,RJ Harvey,rushing_yards,15.5,87.89987665264881,46,over,0.9071886125552384,0.368018105642796,True
8,Jaydon Blue,rushing_yards,13.5,68.56534885370203,29,over,0.8962938221833658,0.367991935390913,True
8,Daniel Jones,passing_yards,242.5,156.16019793564328,272,under,0.8672892189059093,0.3412228681950088,False
8,Alec Pierce,receiving_yards,36.5,83.99370644915213,69,over,0.8268249139568472,0.2985230271643944,True
8,Elic Ayomanor,receiving_yards,36.5,45.23756156396074,52,over,0.6066804712301752,0.07837858443772239,True
8,Josh Downs,receiving_yards,34.5,69.78273689756328,39,over,0.8001179073984563,0.26523418646822383,True
8,Gunnar Helm,receiving_yards,22.5,35.93183477506175,23,over,0.6846359794368286,0.1608264556273048,True
8,Jonathan Taylor,receiving_yards,18.5,0.0,21,under,1.0,0.4716981132075472,False
8,Tony Pollard,receiving_yards,13.5,0.0,9,under,1.0,0.47846889952153115,True
8,Tyjae Spears,receiving_yards,13.5,0.0,23,under,1.0,0.47619047619047616,False
8,Tyler Warren,receptions,4.5,4.127269999999999,4,under,0.5642838383784451,0.09258572517089791,True
8,Josh Downs,receptions,3.5,4.591405,3,over,0.6791467916536074,0.11774328288167757,False
8,Chimere Dike,receptions,2.5,1.8966349999999998,7,under,0.6556518210320231,0.2031631332492177,False
8,Van Jefferson,receptions,2.5,1.8966349999999998,1,under,0.6556518210320231,0.1990308164658131,True
8,Jonathan Taylor,receptions,2.5,0.0,2,under,1.0,0.4878048780487805,True
8,Alec Pierce,receptions,2.5,4.591405,2,over,0.8137120096334163,0.30151688768219675,False
8,Tyjae Spears,receptions,2.5,0.0,3,under,1.0,0.40816326530612246,False
8,Tony Pollard,receptions,2.5,0.0,1,under,1.0,0.3787878787878788,True
8,Jonathan Taylor,rushing_yards,99.5,86.41150067105644,153,under,0.5981849840458432,0.07437546023631936,False
8,Tony Pollard,rushing_yards,41.5,82.16610574183981,44,over,0.7922577970641644,0.2617413651392818,True
8,Tyjae Spears,rushing_yards,20.5,86.37676280718634,59,over,0.8941074262997122,0.37719921373932574,True
8,Jordan Love,passing_yards,239.5,151.57250470386438,360,under,0.8771430843369421,0.35107673362604164,False
8,Aaron Rodgers,passing_yards,219.5,155.83354393562965,219,under,0.7946939619681908,0.2686276112572903,True
8,DK Metcalf,receiving_yards,55.5,64.4214549966991,55,over,0.586004189055105,0.06219466524558115,False
8,Romeo Doubs,receiving_yards,54.5,83.4243860543613,44,over,0.7222865071274142,0.1962201564165137,False
8,Jonnu Smith,receiving_yards,26.5,35.54792540018815,17,over,0.6414491787829354,0.10656545785270288,False
8,Jaylen Warren,receiving_yards,21.5,0.0,11,under,1.0,0.4716981132075472,True
8,Pat Freiermuth,receiving_yards,21.5,36.23389372207141,13,over,0.6994798407377568,0.17794874025928797,False
8,Josh Jacobs,receiving_yards,16.5,0.0,12,under,1.0,0.47846889952153115,True
8,Kenneth Gainwell,receiving_yards,15.5,0.0,4,under,1.0,0.4694835680751174,True
8,Matthew Golden,receptions,3.5,2.7610050000000004,3,under,0.6579592481820078,0.07118238867787552,True
8,Jaylen Warren,receptions,3.5,0.0,2,under,1.0,0.4,True
8,Josh Jacobs,receptions,2.5,0.0,3,under,1.0,0.5215311004784688,False
8,Calvin Austin III,receptions,2.5,1.8966349999999998,4,under,0.6556518210320231,0.1318422972224993,False
8,Kenneth Gainwell,receptions,2.5,0.0,2,under,1.0,0.4424778761061947,True
8,Josh Jacobs,rushing_yards,66.5,80.97012436835882,33,over,0.6145964195149327,0.08853006880403225,False
8,Jaylen Warren,rushing_yards,55.5,90.92066109103791,62,over,0.7376364313852111,0.2115700806743106,True
8,Kenneth Gainwell,rushing_yards,18.5,84.10720687259324,31,over,0.9031853430313361,0.3704750626575044,True
8,Emanuel Wilson,rushing_yards,18.5,69.1973702836341,61,over,0.8850382438368634,0.3635071433583945,True
8,Patrick Mahomes,passing_yards,275.5,151.83494208645246,299,under,0.949170240601774,0.4208683538093212,False
8,Marcus Mariota,passing_yards,197.5,138.58995988696608,213,under,0.7969230971665102,0.2686212103740574,False
8,Deebo Samuel Sr.,receiving_yards,42.5,68.82185185756445,11,over,0.7379234287201434,0.20303970778991087,False
8,Zach Ertz,receiving_yards,31.5,50.917725359564685,16,over,0.7127780085519286,0.17789428762169612,False
8,Marquise Brown,receiving_yards,23.5,43.34342296727715,0,over,0.7394288212685425,0.20891238934365985,False
8,Brashard Smith,receiving_yards,15.5,0.0,0,under,1.0,0.4854368932038835,True
8,JuJu Smith-Schuster,receiving_yards,15.5,32.78989740241391,29,over,0.7354446999033823,0.2139135994249135,True
8,Isiah Pacheco,receiving_yards,7.5,0.0,0,under,1.0,0.47846889952153115,True
8,Jacory Croskey-Merritt,receiving_yards,6.5,0.0,0,under,1.0,0.47846889952153115,True
8,Terry McLaurin,receptions,3.5,3.36193,3,under,0.5274444184773611,0.0829999740329167,True
8,Xavier Worthy,receptions,3.5,2.8925650000000003,5,under,0.6280599679641354,0.162943688894368,False
8,Travis Kelce,receptions,3.5,3.1138799999999995,6,under,0.5765001889291119,0.10256653964001239,False
8,Marquise Brown,receptions,2.5,2.8925650000000003,0,over,0.5836140735891211,0.11191596038157392,False
8,Brashard Smith,receptions,1.5,0.0,0,under,1.0,0.601593625498008,True
8,Jacory Croskey-Merritt,receptions,1.5,0.0,0,under,1.0,0.3584229390681004,True
8,Isiah Pacheco,rushing_yards,48.5,72.92200117737046,58,over,0.7136989729453924,0.1853970861529396,True
8,Jacory Croskey-Merritt,rushing_yards,47.5,86.29606235034899,25,over,0.7684536608466329,0.2401517740541801,False
9,Drake Maye,passing_yards,230.5,144.80863400895785,259,under,0.8793805822945668,0.351078695502114,False
9,Michael Penix Jr.,passing_yards,227.5,153.11906949404508,221,under,0.8330309665155099,0.30251453459062727,True
9,Drake London,receiving_yards,64.5,86.23979373854218,118,over,0.6747617378053651,0.14205145743153336,True
9,Kyle Pitts,receiving_yards,43.5,78.43599431122874,38,over,0.7783132889900494,0.24560300861621764,False
9,Bijan Robinson,receiving_yards,38.5,0.0,50,under,1.0,0.47846889952153115,False
9,Kayshon Boutte,receiving_yards,37.5,31.766560502934684,0,under,0.5916057501616016,0.061089318236718926,True
9,Mack Hollins,receiving_yards,20.5,33.43282515294933,9,over,0.6923247718966323,0.1618083399717497,False
9,TreVeyon Henderson,receiving_yards,15.5,0.0,32,under,1.0,0.4672897196261683,False
9,Austin Hooper,receiving_yards,9.5,19.219270914788567,20,over,0.6951622973088942,0.17363119683042538,True
9,Drake London,receptions,5.5,5.752759999999999,9,over,0.5384293996031735,0.05533761216355998,True
9,Stefon Diggs,receptions,4.5,3.4013200000000006,3,under,0.7069698380578537,0.18773906882708447,True
9,Bijan Robinson,receptions,4.5,0.0,8,under,1.0,0.4464285714285714,False
9,Kyle Pitts,receptions,4.5,5.26176,4,over,0.6153492872694557,0.16286059948665027,False
9,Hunter Henry,receptions,3.5,1.6541699999999997,4,under,0.8963641952588765,0.2681114071547872,False
9,TreVeyon Henderson,receptions,2.5,0.0,4,under,1.0,0.4807692307692307,False
9,Mack Hollins,receptions,1.5,2.42164,2,over,0.7056081892781425,0.055258538928492196,True
9,DeMario Douglas,receptions,1.5,1.53257,4,under,0.49043243011647647,0.06124788076025328,False
9,Bijan Robinson,rushing_yards,62.5,81.96328111350033,46,over,0.6517620802086568,0.13023097973018793,False
9,TreVeyon Henderson,rushing_yards,54.5,90.95028847004228,55,over,0.7465688295505388,0.2160523976256562,True
9,Tyler Allgeier,rushing_yards,24.5,89.16625315950947,6,over,0.8866349300849752,0.3674041608542059,False
9,Jordan Love,passing_yards,231.5,165.34540737037867,273,under,0.7900998390400499,0.26179795224759705,False
9,Bryce Young,passing_yards,183.5,152.1482342299358,102,under,0.6604487778794609,0.13438242716856041,True
9,Tucker Kraft,receiving_yards,56.5,68.9538387532181,20,over,0.621367064160048,0.09755754035052422,False
9,Tetairoa McMillan,receiving_yards,55.5,87.88698788755441,46,over,0.7351709091057664,0.20910455839486597,False
9,Romeo Doubs,receiving_yards,46.5,82.55080618775831,91,over,0.7665977754825091,0.23829588869005625,True
9,Matthew Golden,receiving_yards,29.5,34.53560184185358,9,over,0.5742341231401773,0.05042459933065346,False
9,Xavier Legette,receiving_yards,21.5,48.438139018984366,22,over,0.7931392063238896,0.2561021692868525,True
9,Josh Jacobs,receiving_yards,13.5,0.0,13,under,1.0,0.4651162790697675,True
9,Rico Dowdle,receiving_yards,12.5,0.0,11,under,1.0,0.48309178743961356,True
9,Tommy Tremble,receiving_yards,7.5,15.972382825849374,0,over,0.7038507767472322,0.19165565479601265,False
9,Tetairoa McMillan,receptions,4.5,4.884100000000001,4,over,0.5632135688826108,0.06570113107166548,False
9,Tucker Kraft,receptions,4.5,5.1891,2,over,0.6052175369365801,0.11978064373269659,False
9,Romeo Doubs,receptions,3.5,4.595045,7,over,0.6796428543880597,0.08286866083967259,True
9,Xavier Legette,receptions,2.5,3.27262,1,over,0.6515903622492021,0.09211899661043554,False
9,Rico Dowdle,receptions,2.5,0.0,2,under,1.0,0.423728813559322,True
9,Ja'Tavion Sanders,receptions,2.5,1.6541699999999997,1,under,0.7183294087565727,0.12649267406269515,True
9,Josh Jacobs,receptions,2.5,0.0,4,under,1.0,0.3571428571428571,False
9,Tommy Tremble,receptions,1.5,1.4918399999999998,0,over,0.4976581773536912,0.09115411231304082,False
