player,nflverse_name,pick,market,market_display,line,odds,model_prob,model_prob_pct,raw_prob,calibrated_prob,market_prob,market_prob_with_vig,edge_pct,roi_pct,model_projection,model_std,strategy,calibration_applied,confidence,confidence_pct,priority,kelly_fraction,kelly_units,game,commence_time,position,team,opponent,week,hist_over_rate,hist_avg,hist_count,trailing_stat,rushing_yards_mean,rushing_yards_std,rushing_attempts_mean,rushing_attempts_std,rushing_tds_mean,rushing_tds_std,receiving_yards_mean,receiving_yards_std,receptions_mean,receptions_std,targets_mean,targets_std,receiving_tds_mean,receiving_tds_std,passing_yards_mean,passing_yards_std,passing_completions_mean,passing_completions_std,passing_attempts_mean,passing_attempts_std,passing_tds_mean,passing_tds_std,raw_td_prob,calibrated_td_prob,opponent_def_epa,player_receptions_vs_opp_divergence,player_receptions_vs_opp_confidence,player_reception_yds_vs_opp_divergence,player_reception_yds_vs_opp_confidence,player_rush_yds_vs_opp_divergence,player_rush_yds_vs_opp_confidence,player_pass_yds_vs_opp_divergence,player_pass_yds_vs_opp_confidence,vs_opp_avg_receptions,vs_opp_games_receptions,vs_opp_avg_receiving_yards,vs_opp_games_receiving_yards,vs_opp_avg_rushing_yards,vs_opp_games_rushing_yards,vs_opp_avg_passing_yards,vs_opp_games_passing_yards,vs_opp_avg_completions,vs_opp_games_completions,total_adjustment,passing_adjustment,severity,injury_qb_status,injury_wr1_status,injury_rb1_status,weather_total_adjustment,weather_passing_adjustment,is_divisional_game,rest_epa_adjustment,is_coming_off_bye,travel_epa_adjustment,home_field_advantage_points,is_primetime_game,primetime_type,redzone_target_share,redzone_carry_share,goalline_carry_share,snap_share,calibration_tier,tier_bias_adjustment,tier_shrinkage,tier_confidence_boost,model_guided,model_adjustment_pct,baseline_projection,adjustment_breakdown,elevation_feet,is_high_altitude,altitude_epa_adjustment,field_surface,team_pass_attempts,team_rush_attempts,team_targets,game_script_dynamic,market_blended_prob,role_override_applied,player_dk,player_pbp,snr_tier,snr_conf_threshold,model_market_deviation,profitable_strategy,strategy_validated,line_vs_trailing,line_vs_trailing_pct,v7_rule_signal,v7_p_under,v7_p_over,v7_best_direction,v7_best_ev,v7_kelly_size,v7_validated,v7_reason,v6_p_under,v6_p_over,v6_best_direction,v6_best_ev,v6_kelly_size,v6_value_validated,v5_p_under,v5_threshold,v5_edge_validated,model_p_under,model_best_direction,model_best_ev,model_validated,model_reason,feature_contributions,ensemble_p_under,ensemble_projection,ensemble_direction,mc_p_under,mc_direction,model_weight,had_conflict,prediction_source,opponent_conflict,opponent_conflict_reason,sharp_under,sharp_over,line_movement,sharp_confirmed,wf_filter_passed,wf_filter_reason,elite_filter_passed,model_reasoning,model_confidence,model_confidence_label
Tua Tagovailoa,Tua Tagovailoa,Under,player_pass_completions,Pass Completions,18.5,-103,0.6881967475562315,68.8%,0.876393495112463,0.6881967475562315,0.47823563551944287,0.5073891625615764,20.996111203678865,43.903276218372184,14.110962324456503,3.641328997297565,Model Projection (Calibrated),True,HIGH,75-90%,MEDIUM,0.09175984938478748,9.2,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,QB,MIA,PIT,15,,14.140701748456413,13,14.140701748456413,,,,,,,,,,,,,,,81.5816785790697,58.67599365703315,11.197766666666666,3.645287598926714,12.293244000000001,4.864449540629786,0.6034416666666667,0.9563108693771544,0.9137666666666666,0.6034416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,False,,,,,0.9484017464423166,tier_1_starter,0.0,0.5,0.1,True,0.0,14.140701748456413,No significant adjustments,0,False,0.0,turf,32.09090909090909,23.454545454545453,32.18181818181818,0.2142857142857142,,False,Tua Tagovailoa,Tua Tagovailoa,HIGH,0.62,0.23724527975910795,False,False,4.359298251543587,0.3061154097982638,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6881967475562315,,0.0,False,Monte Carlo fallback (68.8%),[],0.8859638667600421,14.110962324456503,UNDER,0.8859638667600421,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_completions),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +4.36 LVT (line vs trailing) |   = P(UNDER): 69% | INPUTS: |   Line: 18.5 | Trailing: 14.1 | Proj: 14.1 |   Snaps: 95% | PICK: UNDER (line +4.4 vs proj) | Edge: +0.0%,95,VERY HIGH
Aaron Rodgers,Aaron Rodgers,Under,player_pass_tds,Passing TDs,1.5,-116,0.6544296057383695,65.4%,0.7206137224833851,0.6544296057383695,0.5062344139650873,0.5370370370370371,14.819519177328221,29.27402556703752,1.0411802150921328,0.9579366370777804,Model Projection (Calibrated),True,HIGH,75-90%,STANDARD,0.06339198709871953,6.3,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,QB,PIT,MIA,15,,0.8663824266986585,12,0.8663824266986585,,,,,,,,,,,,,,,92.8375961599192,65.58103259937036,13.275066666666667,3.9871717205167982,15.012034025000002,5.43870547087162,0.8325916666666668,1.1557993477339492,0.95,0.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,339.0,1.0,27.0,1.0,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,True,MNF,,,,0.8987788592568005,default,0.0,0.3,0.0,True,3.987788592568009,0.8663824266986585,snap_share: +4.0%,0,False,0.0,turf,32.81818181818182,23.09090909090909,32.81818181818182,-0.2142857142857142,,False,Aaron Rodgers,Aaron Rodgers,MEDIUM,0.65,0.3058798566052448,False,False,0.6336175733013415,0.6556592460666908,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6544296057383695,,0.0,False,Monte Carlo fallback (65.4%),[],0.6840188536776008,1.0411802150921328,UNDER,0.6840188536776008,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_tds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.63 LVT (line vs trailing) |   = P(UNDER): 65% | INPUTS: |   Line: 1.5 | Trailing: 0.9 | Proj: 1.0 |   Snaps: 90% | PICK: UNDER (line +0.5 vs proj) | Edge: +0.0%,58,MEDIUM
Tua Tagovailoa,Tua Tagovailoa,Under,player_pass_tds,Passing TDs,1.5,-195,0.6903557093525576,69.0%,0.7719367276465109,0.6903557093525576,0.6248728382502544,0.6610169491525424,6.548287110230322,10.479391500783729,0.901491013906075,0.8061824897468621,Model Projection (Calibrated),True,HIGH,75-90%,STANDARD,0.021637335647511233,2.2,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,QB,MIA,PIT,15,,0.7462159821236366,13,0.7462159821236366,,,,,,,,,,,,,,,81.5816785790697,58.67599365703315,11.197766666666666,3.645287598926714,12.293244000000001,4.864449540629786,0.6034416666666667,0.9563108693771544,0.9137666666666666,0.6034416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,False,,,,,0.9484017464423166,default,0.0,0.3,0.0,True,4.484017464423173,0.7462159821236366,snap_share: +4.5%,0,False,0.0,turf,32.09090909090909,23.454545454545453,32.18181818181818,0.2142857142857142,,False,Tua Tagovailoa,Tua Tagovailoa,MEDIUM,0.65,0.39900599072928333,False,False,0.7537840178763634,0.8907702451857399,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.6903557093525576,,0.0,False,Monte Carlo fallback (69.0%),[],0.7710771542673277,0.901491013906075,UNDER,0.7710771542673277,UNDER,0.0,False,mc_only,False,,False,False,0,False,False,Market not allowed (player_pass_tds),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.75 LVT (line vs trailing) |   = P(UNDER): 69% | INPUTS: |   Line: 1.5 | Trailing: 0.7 | Proj: 0.9 |   Snaps: 95% | PICK: UNDER (line +0.6 vs proj) | Edge: +0.0%,58,MEDIUM
Jaylen Waddle,Jaylen Waddle,UNDER,player_reception_yds,Receiving Yards,63.5,-114,0.5773803523030101,57.7%,0.7036325060605529,0.5773803523030101,0.5042122999157539,0.5327102803738317,7.316805238725621,14.511358092510132,34.35093358147965,29.70853132135797,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.023898488482110406,2.4,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,WR,MIA,PIT,15,0.425,54.24196479552611,13,54.24196479552611,,,,,,,34.35093358147965,30.927912871612712,2.5058299041912835,2.0372567280464056,4.0171986,3.266009740748895,0.391304347826087,0.6648095458266391,,,,,,,,,0.5176645444804451,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,False,,0.2045454545454545,,,0.8286724150811277,tier_2_primary,0.0,0.62,0.05,True,0.0,54.24196479552611,No significant adjustments,0,False,0.0,turf,32.09090909090909,23.454545454545453,32.18181818181818,0.2142857142857142,,False,Jaylen Waddle,Jaylen Waddle,MEDIUM,0.55,0.26529375671098576,False,False,9.258035204473892,0.17036622137807006,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8527044680068646,UNDER,62.789034801310514,True,"V24: UNDER (proj=34.4 vs line=63.5, diff=+46%)",[],0.8527044680068646,34.35093358147965,UNDER,0.8270275785027201,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +9.26 LVT (line vs trailing) |   = P(UNDER): 85% | INPUTS: |   Line: 63.5 | Trailing: 54.2 | Proj: 34.4 |   Snaps: 83% | PICK: UNDER (line +29.1 vs proj) | Edge: +62.8%,63,MEDIUM
DK Metcalf,DK Metcalf,UNDER,player_reception_yds,Receiving Yards,55.5,-110,0.5502594758814856,55.0%,0.6322617786354885,0.5502594758814856,0.495787700084246,0.5238095238095238,5.447177579723961,10.986915526138219,35.104093751819796,30.872567563203862,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.013886224837779938,1.4,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,WR,PIT,MIA,15,0.3902439024390244,79.29735545129795,13,79.29735545129795,,,,,,,35.104093751819796,31.311017983170693,2.6008325185697823,2.0360062014261873,4.370480700000001,3.421337492852758,0.3333333333333333,0.6186011423634241,,,,,,,,,0.4106343621144705,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,True,MNF,0.2093023255813953,,,0.8509763810236194,tier_2_primary,0.0,0.62,0.05,True,0.0,79.29735545129795,No significant adjustments,0,False,0.0,turf,32.81818181818182,23.09090909090909,32.81818181818182,-0.2142857142857142,,False,DK Metcalf,DK Metcalf,MEDIUM,0.55,0.284758948562389,False,False,-23.797355451297946,-0.2997247870037077,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8010959509593767,UNDER,52.936499728608275,True,"V24: UNDER (proj=35.1 vs line=55.5, diff=+37%)",[],0.8010959509593767,35.104093751819796,UNDER,0.7426049082505493,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   -23.80 LVT (line vs trailing) |   = P(UNDER): 80% | INPUTS: |   Line: 55.5 | Trailing: 79.3 | Proj: 35.1 |   Snaps: 85% | PICK: UNDER (line +20.4 vs proj) | Edge: +52.9%,63,MEDIUM
Jaylen Waddle,Jaylen Waddle,UNDER,player_receptions,Receptions,4.5,112,0.5539426081214335,55.4%,0.6419542318985091,0.5539426081214335,0.4456393635827931,0.4716981132075472,10.830324453864037,24.30289004721623,2.5058299041912835,1.9996028855470622,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.03891926991460691,3.9,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,WR,MIA,PIT,15,0.5,4.217150979113349,13,4.217150979113349,,,,,,,34.35093358147965,30.927912871612712,2.5058299041912835,2.0372567280464056,4.0171986,3.266009740748895,0.391304347826087,0.6648095458266391,,,,,,,,,0.5176645444804451,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,False,,0.2045454545454545,,,0.8286724150811277,tier_2_primary,0.0,0.62,0.05,True,0.0,4.217150979113349,No significant adjustments,0,False,0.0,turf,32.09090909090909,23.454545454545453,32.18181818181818,0.2142857142857142,,False,Jaylen Waddle,Jaylen Waddle,HIGH,0.52,0.008411475920995472,True,True,0.2828490208866512,0.06551751890427109,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8471529391380306,UNDER,61.72919747180583,True,"V24: UNDER (proj=2.5 vs line=4.5, diff=+44%)",[],0.8471529391380306,2.5058299041912835,UNDER,0.8361731132600796,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.28 LVT (line vs trailing) |   = P(UNDER): 85% | INPUTS: |   Line: 4.5 | Trailing: 4.2 | Proj: 2.5 |   Snaps: 83% | PICK: UNDER (line +2.0 vs proj) | Edge: +61.7%,78,HIGH
Darren Waller,Darren Waller,UNDER,player_receptions,Receptions,2.5,-108,0.5846028479738756,58.5%,0.7820094932462522,0.5846028479738756,0.4896023956080519,0.5192307692307693,9.500045236582372,19.403592224633584,0.9502993822204436,1.068275547771261,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.033993480946415335,3.4,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,TE,MIA,PIT,15,0.5714285714285714,1.4740870032223417,6,1.4740870032223417,,,,,,,15.299944456723452,19.787394501016863,0.9502993822204436,1.1748220662481612,1.7252122750000003,2.1328199171258904,0.1581196581196581,0.7695893385436158,,,,,,,,,0.1030194277382965,0.1581196581196581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,False,,0.0909090909090909,,,0.4163453276047261,tier_3_blocking,0.0,0.7,-0.05,True,0.0,1.4740870032223417,No significant adjustments,0,False,0.0,turf,32.09090909090909,23.454545454545453,32.18181818181818,0.2142857142857142,,False,Darren Waller,Darren Waller,HIGH,0.52,0.2672032215446243,False,False,1.0259129967776583,0.6517511387092921,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8995954516510478,UNDER,71.74094986065458,True,"V24: UNDER (proj=1.0 vs line=2.5, diff=+62%)",[],0.8995954516510478,0.9502993822204436,UNDER,0.9064311383964265,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Player too volatile (CV=0.72 > 0.65),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.03 LVT (line vs trailing) |   = P(UNDER): 90% | INPUTS: |   Line: 2.5 | Trailing: 1.5 | Proj: 1.0 |   Snaps: 42% | PICK: UNDER (line +1.5 vs proj) | Edge: +71.7%,48,LOW
Jaylen Warren,Jaylen Warren,UNDER,player_receptions,Receptions,2.5,-134,0.5587352479529549,55.9%,0.6957841598431831,0.5587352479529549,0.5400039315903282,0.5726495726495726,1.8731316362626704,3.4687370344623973,1.088383539090821,1.4211443053479975,Model Projection (Calibrated),True,STANDARD,60-75%,MEDIUM,0.0,0.0,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,RB,PIT,MIA,15,0.4482758620689655,2.1516555303596436,12,2.1516555303596436,38.85286256967896,36.28035869038054,9.216216375000002,4.696007284562777,0.5141881858480586,0.5948164198585421,10.184844546087964,16.703217603357217,1.088383539090821,1.5166497953573457,1.3477833750000001,1.878120447859153,0.0703492765846208,,,,,,,,,,0.8381498497307176,0.5845374624326793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,True,MNF,0.0232558139534883,0.6285714285714286,0.5714285714285714,0.500636940272334,tier_2_occasional,0.0,0.7,0.0,True,0.0,2.1516555303596436,No significant adjustments,0,False,0.0,turf,32.81818181818182,23.09090909090909,32.81818181818182,-0.2142857142857142,,False,Jaylen Warren,Jaylen Warren,HIGH,0.52,0.0027912434845291044,True,True,0.34834446964035637,0.1547059330095298,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8537730983402367,UNDER,62.99304604677246,True,"V24: UNDER (proj=1.1 vs line=2.5, diff=+56%)",[],0.8537730983402367,1.088383539090821,UNDER,0.824007640247838,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Player too volatile (CV=0.66 > 0.65),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.35 LVT (line vs trailing) |   = P(UNDER): 85% | INPUTS: |   Line: 2.5 | Trailing: 2.2 | Proj: 1.1 |   Snaps: 50% | PICK: UNDER (line +1.4 vs proj) | Edge: +63.0%,74,HIGH
Darnell Washington,Darnell Washington,UNDER,player_receptions,Receptions,2.5,-143,0.57166401890027,57.2%,0.7388800630008999,0.57166401890027,0.5550754357697378,0.588477366255144,1.658858313053213,2.988527695794771,0.968375821342509,1.2563007478248072,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.0,0.0,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,TE,PIT,MIA,15,0.5,1.8105385462391685,10,1.8105385462391685,,,,,,,11.154255816870904,17.11423986764183,0.968375821342509,1.370016474780824,1.327285625,1.8777866329508497,0.1581196581196581,0.2479029357542091,,,,,,,,,0.1418448543921467,0.1581196581196581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,True,MNF,0.1860465116279069,,,0.5374923530574264,tier_3_blocking,0.0,0.7,-0.05,True,0.0,1.8105385462391685,No significant adjustments,0,False,0.0,turf,32.81818181818182,23.09090909090909,32.81818181818182,-0.2142857142857142,,False,Darnell Washington,Darnell Washington,HIGH,0.52,0.13368314705256507,False,False,0.6894614537608315,0.36087283091880734,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8815422687085271,UNDER,68.29443311708245,True,"V24: UNDER (proj=1.0 vs line=2.5, diff=+61%)",[],0.8815422687085271,0.968375821342509,UNDER,0.868208048636318,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Player too volatile (CV=0.69 > 0.65),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.69 LVT (line vs trailing) |   = P(UNDER): 88% | INPUTS: |   Line: 2.5 | Trailing: 1.8 | Proj: 1.0 |   Snaps: 54% | PICK: UNDER (line +1.5 vs proj) | Edge: +68.3%,59,MEDIUM
Calvin Austin III,Calvin Austin III,UNDER,player_receptions,Receptions,1.5,-102,0.5641079487481887,56.4%,0.7136931624939622,0.5641079487481887,0.47614107883817425,0.504950495049505,8.796686991001446,18.47495917064356,0.7450588328217486,0.9456430387171914,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.029874514117835316,3.0,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,WR,PIT,MIA,15,0.4090909090909091,1.4577943736300638,11,1.4577943736300638,,,,,,,8.996123531573224,12.94041137805249,0.7450588328217486,1.0120671659444451,1.4391447750000002,1.9548941770165809,0.2586206896551724,0.3063080348639621,,,,,,,,,0.1979105498524709,0.2586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,True,MNF,0.0697674418604651,,,0.4204309212447898,tier_4_limited,0.0,0.7,-0.05,True,0.0,1.4577943736300638,No significant adjustments,0,False,0.0,turf,32.81818181818182,23.09090909090909,32.81818181818182,-0.2142857142857142,,False,Calvin Austin III,Calvin Austin III,HIGH,0.52,0.18760353710874536,False,False,0.04220562636993619,0.02709319476587026,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8189615710309409,UNDER,56.347209014997816,True,"V24: UNDER (proj=0.7 vs line=1.5, diff=+50%)",[],0.8189615710309409,0.7450588328217486,UNDER,0.7721481056447554,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,True,,True,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.04 LVT (line vs trailing) |   = P(UNDER): 82% | INPUTS: |   Line: 1.5 | Trailing: 1.5 | Proj: 0.7 |   Snaps: 42% | PICK: UNDER (line +0.8 vs proj) | Edge: +56.3%,60,MEDIUM
Jonnu Smith,Jonnu Smith,UNDER,player_receptions,Receptions,1.5,-110,0.5890821030528373,58.9%,0.7969403435094573,0.5890821030528373,0.4937655860349127,0.5238095238095238,9.531651701792454,19.304001678882695,0.7848758138944371,0.8538142132067246,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.03426810410273956,3.4,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,TE,PIT,MIA,15,0.5454545454545454,0.9349220005057435,13,0.9349220005057435,,,,,,,6.973403451410515,10.08328054439222,0.7848758138944371,1.012911942414615,1.6012121500000003,2.066424879404577,0.2027027027027027,0.3300074073242733,,,,,,,,,0.1818618291229731,0.2027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,True,MNF,0.1162790697674418,,,0.528354438310421,tier_3_blocking,0.0,0.7,-0.05,True,0.0,0.9349220005057435,No significant adjustments,0,False,0.0,turf,32.81818181818182,23.09090909090909,32.81818181818182,-0.2142857142857142,,False,Jonnu Smith,Jonnu Smith,HIGH,0.52,0.12779793029236539,False,False,0.5650779994942565,0.5460102299672007,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8072147837397259,UNDER,54.10464053212949,True,"V24: UNDER (proj=0.8 vs line=1.5, diff=+48%)",[],0.8072147837397259,0.7848758138944371,UNDER,0.7599084959775149,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Player too volatile (CV=0.91 > 0.65),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +0.57 LVT (line vs trailing) |   = P(UNDER): 81% | INPUTS: |   Line: 1.5 | Trailing: 0.9 | Proj: 0.8 |   Snaps: 53% | PICK: UNDER (line +0.7 vs proj) | Edge: +54.1%,59,MEDIUM
De'Von Achane,De'Von Achane,UNDER,player_rush_attempts,Rush Attempts,16.5,103,0.5776832376427538,57.8%,0.6553664752855075,0.5776832376427538,0.46485420481757994,0.49261083743842365,11.282903282517381,24.271918303815422,12.21886645,5.416752248127686,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.041916740877376284,4.2,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,RB,MIA,PIT,15,,14.930590661095072,13,14.930590661095072,68.94606262036116,60.6242061712657,12.21886645,5.375446052396231,0.47159241343941,0.824925434340718,7.677397050874212,12.3100452149164,1.1522847910794576,1.5663327455564855,1.4537860249999999,1.9761717533880725,0.0539177906422225,,,,,,,,,,0.6109327063598492,0.5255102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,False,,0.1590909090909091,0.5714285714285714,0.5,0.6046381904147717,tier_1_workhorse,0.0,0.5,0.1,True,1.0463819041477196,14.930590661095072,snap_share: +1.0%,0,False,0.0,turf,32.09090909090909,23.454545454545453,32.18181818181818,0.2142857142857142,,False,De'Von Achane,De'Von Achane,HIGH,0.52,0.08539898279338942,False,False,1.5694093389049275,0.10441434899608837,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8013908461808434,UNDER,52.99279790725193,True,"V24: UNDER (proj=12.2 vs line=16.5, diff=+26%)",[],0.8013908461808434,12.21886645,UNDER,0.7871071457573731,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +1.57 LVT (line vs trailing) |   = P(UNDER): 80% | INPUTS: |   Line: 16.5 | Trailing: 14.9 | Proj: 12.2 |   Snaps: 60% | PICK: UNDER (line +4.3 vs proj) | Edge: +53.0%,89,VERY HIGH
Jaylen Warren,Jaylen Warren,UNDER,player_rush_attempts,Rush Attempts,13.5,101,0.5872234735632953,58.7%,0.7907449118776512,0.5872234735632953,0.46983184965380814,0.4975124378109453,11.739162390948715,24.985880373156107,9.216216375000002,4.667733956940164,Model Projection (Calibrated),True,STANDARD,60-75%,HIGH,0.044633460856985996,4.5,Miami Dolphins @ Pittsburgh Steelers,2025-12-16T01:15:00Z,RB,PIT,MIA,15,,10.92125407718619,12,10.92125407718619,38.85286256967896,36.28035869038054,9.216216375000002,4.696007284562777,0.5141881858480586,0.5948164198585421,10.184844546087964,16.703217603357217,1.088383539090821,1.5166497953573457,1.3477833750000001,1.878120447859153,0.0703492765846208,,,,,,,,,,0.8381498497307176,0.5845374624326793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-0.014,-0.02,None,active,active,active,-0.014,-0.02,False,0.0,False,0.0,1.5,True,MNF,0.0232558139534883,0.6285714285714286,0.5714285714285714,0.500636940272334,tier_2_committee_lead,0.0,0.7,0.05,True,0.006369402723338524,10.92125407718619,No significant adjustments,0,False,0.0,turf,32.81818181818182,23.09090909090909,32.81818181818182,-0.2142857142857142,,False,Jaylen Warren,Jaylen Warren,HIGH,0.52,0.19282056189304486,False,False,2.5787459228138108,0.2339793552307057,DISABLED,0.5,0.5,,0,0,False,V7 disabled - using V14,,,,,0,False,,,False,0.8291746182445555,UNDER,58.296972573960595,True,"V24: UNDER (proj=9.2 vs line=13.5, diff=+32%)",[],0.8291746182445555,9.216216375000002,UNDER,0.8191730850224328,UNDER,1.0,False,classifier_direction_mc_projection,False,,False,False,0,False,False,Market not allowed (player_rush_attempts),False,CALCULATION (log-odds): |   Base: 0.00 (50%) |   +2.58 LVT (line vs trailing) |   = P(UNDER): 83% | INPUTS: |   Line: 13.5 | Trailing: 10.9 | Proj: 9.2 |   Snaps: 50% | PICK: UNDER (line +4.3 vs proj) | Edge: +58.3%,79,HIGH
